psalm_no,line_no,line_id,char_no,char
2,7,2_7,10,n
2,7,2_7,11,_
2,7,2_7,12,t
2,7,2_7,13,h
2,7,2_7,14,i
2,7,2_7,15,s
2,7,2_7,16,_
2,7,2_7,17,d
2,7,2_7,18,a
2,7,2_7,19,y
2,7,2_7,20,_
2,7,2_7,21,h
2,7,2_7,22,a
2,7,2_7,23,v
2,7,2_7,24,e
2,7,2_7,25,_
2,7,2_7,26,i
2,7,2_7,27,_
2,7,2_7,28,b
2,7,2_7,29,e
2,7,2_7,30,g
2,7,2_7,31,o
2,7,2_7,32,t
2,7,2_7,33,t
2,7,2_7,34,e
2,7,2_7,35,n
2,7,2_7,36,_
2,7,2_7,37,t
2,7,2_7,38,h
2,7,2_7,39,e
2,7,2_7,40,e
2,8,2_8,1,a
2,8,2_8,2,s
2,8,2_8,3,k
2,8,2_8,4,_
2,8,2_8,5,o
2,8,2_8,6,f
2,8,2_8,7,_
2,8,2_8,8,m
2,8,2_8,9,e
2,8,2_8,10,_
2,8,2_8,11,a
2,8,2_8,12,n
2,8,2_8,13,d
2,8,2_8,14,_
2,8,2_8,15,i
2,8,2_8,16,_
2,8,2_8,17,s
2,8,2_8,18,h
2,8,2_8,19,a
2,8,2_8,20,l
2,8,2_8,21,l
2,8,2_8,22,_
2,8,2_8,23,g
2,8,2_8,24,i
2,8,2_8,25,v
2,8,2_8,26,e
2,8,2_8,27,_
2,8,2_8,28,t
2,8,2_8,29,h
2,8,2_8,30,e
2,8,2_8,31,e
2,8,2_8,32,_
2,8,2_8,33,t
2,8,2_8,34,h
2,8,2_8,35,e
2,8,2_8,36,_
2,8,2_8,37,h
2,8,2_8,38,e
2,8,2_8,39,a
2,8,2_8,40,t
2,8,2_8,41,h
2,8,2_8,42,e
2,8,2_8,43,n
2,8,2_8,44,_
2,8,2_8,45,f
2,8,2_8,46,o
2,8,2_8,47,r
2,8,2_8,48,_
2,8,2_8,49,t
2,8,2_8,50,h
2,8,2_8,51,i
2,8,2_8,52,n
2,8,2_8,53,e
2,8,2_8,1,i
2,8,2_8,2,n
2,8,2_8,3,h
2,8,2_8,4,e
2,8,2_8,5,r
2,8,2_8,6,i
2,8,2_8,7,t
2,8,2_8,8,a
2,8,2_8,9,n
2,8,2_8,10,c
2,8,2_8,11,e
2,8,2_8,12,_
2,8,2_8,13,a
2,8,2_8,14,n
2,8,2_8,15,d
2,8,2_8,16,_
2,8,2_8,17,t
2,8,2_8,18,h
2,8,2_8,19,e
2,8,2_8,20,_
2,8,2_8,21,u
2,8,2_8,22,t
2,8,2_8,23,t
2,8,2_8,24,e
2,8,2_8,25,r
2,8,2_8,26,m
2,8,2_8,27,o
2,8,2_8,28,s
2,8,2_8,29,t
2,8,2_8,30,_
2,8,2_8,31,p
2,8,2_8,32,a
2,8,2_8,33,r
2,8,2_8,34,t
2,8,2_8,35,s
2,8,2_8,36,_
2,8,2_8,37,o
2,8,2_8,38,f
2,8,2_8,39,_
2,8,2_8,40,t
2,8,2_8,41,h
2,8,2_8,42,e
2,8,2_8,43,_
2,8,2_8,44,e
2,8,2_8,45,a
2,8,2_8,46,r
2,8,2_8,47,t
2,8,2_8,48,h
2,8,2_8,49,_
2,8,2_8,50,f
2,8,2_8,51,o
2,8,2_8,52,r
2,8,2_8,53,_
2,8,2_8,54,t
2,8,2_8,55,h
2,8,2_8,56,y
2,8,2_8,1,p
2,8,2_8,2,o
2,8,2_8,3,s
2,8,2_8,4,s
2,8,2_8,5,e
2,8,2_8,6,s
2,8,2_8,7,s
2,8,2_8,8,i
2,8,2_8,9,o
2,8,2_8,10,n
2,9,2_9,1,t
2,9,2_9,2,h
2,9,2_9,3,o
2,9,2_9,4,u
2,9,2_9,5,_
2,9,2_9,6,s
2,9,2_9,7,h
2,9,2_9,8,a
2,9,2_9,9,l
2,9,2_9,10,t
2,9,2_9,11,_
2,9,2_9,12,b
2,9,2_9,13,r
2,9,2_9,14,e
2,9,2_9,15,a
2,9,2_9,16,k
2,9,2_9,17,_
2,9,2_9,18,t
2,9,2_9,19,h
2,9,2_9,20,e
2,9,2_9,21,m
2,9,2_9,22,_
2,9,2_9,23,w
2,9,2_9,24,i
2,9,2_9,25,t
2,9,2_9,26,h
2,9,2_9,27,_
2,9,2_9,28,a
2,9,2_9,29,_
2,9,2_9,30,r
2,9,2_9,31,o
2,9,2_9,32,d
2,9,2_9,33,_
2,9,2_9,34,o
2,9,2_9,35,f
2,9,2_9,36,_
2,9,2_9,37,i
2,9,2_9,38,r
2,9,2_9,39,o
2,9,2_9,40,n
2,9,2_9,41,_
2,9,2_9,42,t
2,9,2_9,43,h
2,9,2_9,44,o
2,9,2_9,45,u
2,9,2_9,46,_
2,9,2_9,47,s
2,9,2_9,48,h
2,9,2_9,49,a
2,9,2_9,50,l
2,9,2_9,51,t
2,9,2_9,52,_
2,9,2_9,53,d
2,9,2_9,54,a
2,9,2_9,55,s
2,9,2_9,56,h
2,9,2_9,57,_
2,9,2_9,58,t
2,9,2_9,59,h
2,9,2_9,60,e
2,9,2_9,61,m
2,9,2_9,1,i
2,9,2_9,2,n
2,9,2_9,3,_
2,9,2_9,4,p
2,9,2_9,5,i
2,9,2_9,6,e
2,9,2_9,7,c
2,9,2_9,8,e
2,9,2_9,9,s
2,9,2_9,10,_
2,9,2_9,11,l
2,9,2_9,12,i
2,9,2_9,13,k
2,9,2_9,14,e
2,9,2_9,15,_
2,9,2_9,16,a
2,9,2_9,17,_
2,9,2_9,18,p
2,9,2_9,19,o
2,9,2_9,20,t
2,9,2_9,21,t
2,9,2_9,22,e
2,9,2_9,23,r
2,9,2_9,24,s
2,9,2_9,25,_
2,9,2_9,26,v
2,9,2_9,27,e
2,9,2_9,28,s
2,9,2_9,29,s
2,9,2_9,30,e
2,9,2_9,31,l
2,10,2_10,1,b
2,10,2_10,2,e
2,10,2_10,3,_
2,10,2_10,4,w
2,10,2_10,5,i
2,10,2_10,6,s
2,10,2_10,7,e
2,10,2_10,8,_
2,10,2_10,9,n
2,10,2_10,10,o
2,10,2_10,11,w
2,10,2_10,12,_
2,10,2_10,13,t
2,10,2_10,14,h
2,10,2_10,15,e
2,10,2_10,16,r
2,10,2_10,17,e
2,10,2_10,18,f
2,10,2_10,19,o
2,10,2_10,20,r
2,10,2_10,21,e
2,10,2_10,22,_
2,10,2_10,23,o
2,10,2_10,24,_
2,10,2_10,25,y
2,10,2_10,26,e
2,10,2_10,27,_
2,10,2_10,28,k
2,10,2_10,29,i
2,10,2_10,30,n
2,10,2_10,31,g
2,10,2_10,32,s
2,10,2_10,33,_
2,10,2_10,34,b
2,10,2_10,35,e
2,10,2_10,36,_
2,10,2_10,37,i
2,10,2_10,38,n
2,10,2_10,39,s
2,10,2_10,40,t
2,10,2_10,41,r
2,10,2_10,42,u
2,10,2_10,43,c
2,10,2_10,44,t
2,10,2_10,45,e
2,10,2_10,46,d
2,10,2_10,47,_
2,10,2_10,48,y
2,10,2_10,49,e
2,10,2_10,50,_
2,10,2_10,51,j
2,10,2_10,52,u
2,10,2_10,53,d
2,10,2_10,54,g
2,10,2_10,55,e
2,10,2_10,56,s
2,10,2_10,57,_
2,10,2_10,58,o
2,10,2_10,59,f
2,10,2_10,1,t
2,10,2_10,2,h
2,10,2_10,3,e
2,10,2_10,4,_
2,10,2_10,5,e
2,10,2_10,6,a
2,10,2_10,7,r
2,10,2_10,8,t
2,10,2_10,9,h
2,11,2_11,1,s
2,11,2_11,2,e
2,11,2_11,3,r
2,11,2_11,4,v
2,11,2_11,5,e
2,11,2_11,6,_
2,11,2_11,7,t
2,11,2_11,8,h
2,11,2_11,9,e
2,11,2_11,10,_
2,11,2_11,11,l
2,11,2_11,12,o
2,11,2_11,13,r
2,11,2_11,14,d
2,11,2_11,15,_
2,11,2_11,16,w
2,11,2_11,17,i
2,11,2_11,18,t
2,11,2_11,19,h
2,11,2_11,20,_
2,11,2_11,21,f
2,11,2_11,22,e
2,11,2_11,23,a
2,11,2_11,24,r
2,11,2_11,25,_
2,11,2_11,26,a
2,11,2_11,27,n
2,11,2_11,28,d
2,11,2_11,29,_
2,11,2_11,30,r
2,11,2_11,31,e
2,11,2_11,32,j
2,11,2_11,33,o
2,11,2_11,34,i
2,11,2_11,35,c
2,11,2_11,36,e
2,11,2_11,37,_
2,11,2_11,38,w
2,11,2_11,39,i
2,11,2_11,40,t
2,11,2_11,41,h
2,11,2_11,42,_
2,11,2_11,43,t
2,11,2_11,44,r
2,11,2_11,45,e
2,11,2_11,46,m
2,11,2_11,47,b
2,11,2_11,48,l
2,11,2_11,49,i
2,11,2_11,50,n
2,11,2_11,51,g
2,12,2_12,1,k
2,12,2_12,2,i
2,12,2_12,3,s
2,12,2_12,4,s
2,12,2_12,5,_
2,12,2_12,6,t
2,12,2_12,7,h
2,12,2_12,8,e
2,12,2_12,9,_
2,12,2_12,10,s
2,12,2_12,11,o
2,12,2_12,12,n
2,12,2_12,13,_
2,12,2_12,14,l
2,12,2_12,15,e
2,12,2_12,16,s
2,12,2_12,17,t
2,12,2_12,18,_
2,12,2_12,19,h
2,12,2_12,20,e
2,12,2_12,21,_
2,12,2_12,22,b
2,12,2_12,23,e
2,12,2_12,24,_
2,12,2_12,25,a
2,12,2_12,26,n
2,12,2_12,27,g
2,12,2_12,28,r
2,12,2_12,29,y
2,12,2_12,30,_
2,12,2_12,31,a
2,12,2_12,32,n
2,12,2_12,33,d
2,12,2_12,34,_
2,12,2_12,35,y
2,12,2_12,36,e
2,12,2_12,37,_
2,12,2_12,38,p
2,12,2_12,39,e
2,12,2_12,40,r
2,12,2_12,41,i
2,12,2_12,42,s
2,12,2_12,43,h
2,12,2_12,44,_
2,12,2_12,45,f
2,12,2_12,46,r
2,12,2_12,47,o
2,12,2_12,48,m
2,12,2_12,49,_
2,12,2_12,50,t
2,12,2_12,51,h
2,12,2_12,52,e
2,12,2_12,53,_
2,12,2_12,54,w
2,12,2_12,55,a
2,12,2_12,56,y
2,12,2_12,1,w
2,12,2_12,2,h
2,12,2_12,3,e
2,12,2_12,4,n
2,12,2_12,5,_
2,12,2_12,6,h
2,12,2_12,7,i
2,12,2_12,8,s
2,12,2_12,9,_
2,12,2_12,10,w
2,12,2_12,11,r
2,12,2_12,12,a
2,12,2_12,13,t
2,12,2_12,14,h
2,12,2_12,15,_
2,12,2_12,16,i
2,12,2_12,17,s
2,12,2_12,18,_
2,12,2_12,19,k
2,12,2_12,20,i
2,12,2_12,21,n
2,12,2_12,22,d
2,12,2_12,23,l
2,12,2_12,24,e
2,12,2_12,25,d
2,12,2_12,26,_
2,12,2_12,27,b
2,12,2_12,28,u
2,12,2_12,29,t
2,12,2_12,30,_
2,12,2_12,31,a
2,12,2_12,32,_
2,12,2_12,33,l
2,12,2_12,34,i
2,12,2_12,35,t
2,12,2_12,36,t
2,12,2_12,37,l
2,12,2_12,38,e
2,12,2_12,39,_
2,12,2_12,40,b
2,12,2_12,41,l
2,12,2_12,42,e
2,12,2_12,43,s
2,12,2_12,44,s
2,12,2_12,45,e
2,12,2_12,46,d
2,12,2_12,47,_
2,12,2_12,48,a
2,12,2_12,49,r
2,12,2_12,50,e
2,12,2_12,51,_
2,12,2_12,52,a
2,12,2_12,53,l
2,12,2_12,54,l
2,12,2_12,55,_
2,12,2_12,56,t
2,12,2_12,57,h
2,12,2_12,58,e
2,12,2_12,59,y
2,12,2_12,1,t
2,12,2_12,2,h
2,12,2_12,3,a
2,12,2_12,4,t
2,12,2_12,5,_
2,12,2_12,6,p
2,12,2_12,7,u
2,12,2_12,8,t
2,12,2_12,9,_
2,12,2_12,10,t
2,12,2_12,11,h
2,12,2_12,12,e
2,12,2_12,13,i
2,12,2_12,14,r
2,12,2_12,15,_
2,12,2_12,16,t
2,12,2_12,17,r
2,12,2_12,18,u
2,12,2_12,19,s
2,12,2_12,20,t
2,12,2_12,21,_
2,12,2_12,22,i
2,12,2_12,23,n
2,12,2_12,24,_
2,12,2_12,25,h
2,12,2_12,26,i
2,12,2_12,27,m
3,1,3_1,1,l
3,1,3_1,2,o
3,1,3_1,3,r
3,1,3_1,4,d
3,1,3_1,5,_
3,1,3_1,6,h
3,1,3_1,7,o
3,1,3_1,8,w
3,1,3_1,9,_
3,1,3_1,10,a
3,1,3_1,11,r
3,1,3_1,12,e
3,1,3_1,13,_
3,1,3_1,14,t
3,1,3_1,15,h
3,1,3_1,16,e
3,1,3_1,17,y
3,1,3_1,18,_
3,1,3_1,19,i
3,1,3_1,20,n
3,1,3_1,21,c
3,1,3_1,22,r
3,1,3_1,23,e
3,1,3_1,24,a
3,1,3_1,25,s
3,1,3_1,26,e
3,1,3_1,27,d
3,1,3_1,28,_
3,1,3_1,29,t
3,1,3_1,30,h
3,1,3_1,31,a
3,1,3_1,32,t
3,1,3_1,33,_
3,1,3_1,34,t
3,1,3_1,35,r
3,1,3_1,36,o
3,1,3_1,37,u
3,1,3_1,38,b
3,1,3_1,39,l
3,1,3_1,40,e
3,1,3_1,41,_
3,1,3_1,42,m
3,1,3_1,43,e
3,1,3_1,44,_
3,1,3_1,45,m
3,1,3_1,46,a
3,1,3_1,47,n
3,1,3_1,48,y
3,1,3_1,49,_
3,1,3_1,50,a
3,1,3_1,51,r
3,1,3_1,52,e
3,1,3_1,53,_
3,1,3_1,54,t
3,1,3_1,55,h
3,1,3_1,56,e
3,1,3_1,57,y
3,1,3_1,1,t
3,1,3_1,2,h
3,1,3_1,3,a
3,1,3_1,4,t
3,1,3_1,5,_
3,1,3_1,6,r
3,1,3_1,7,i
3,1,3_1,8,s
3,1,3_1,9,e
3,1,3_1,10,_
3,1,3_1,11,u
3,1,3_1,12,p
3,1,3_1,13,_
3,1,3_1,14,a
3,1,3_1,15,g
3,1,3_1,16,a
3,1,3_1,17,i
3,1,3_1,18,n
3,1,3_1,19,s
3,1,3_1,20,t
3,1,3_1,21,_
3,1,3_1,22,m
3,1,3_1,23,e
3,2,3_2,1,m
3,2,3_2,2,a
3,2,3_2,3,n
3,2,3_2,4,y
3,2,3_2,5,_
3,2,3_2,6,t
3,2,3_2,7,h
3,2,3_2,8,e
3,2,3_2,9,r
3,2,3_2,10,e
3,2,3_2,11,_
3,2,3_2,12,b
3,2,3_2,13,e
3,2,3_2,14,_
3,2,3_2,15,w
3,2,3_2,16,h
3,2,3_2,17,i
3,2,3_2,18,c
3,2,3_2,19,h
3,2,3_2,20,_
3,2,3_2,21,s
3,2,3_2,22,a
3,2,3_2,23,y
3,2,3_2,24,_
3,2,3_2,25,o
3,2,3_2,26,f
3,2,3_2,27,_
3,2,3_2,28,m
3,2,3_2,29,y
3,2,3_2,30,_
3,2,3_2,31,s
3,2,3_2,32,o
3,2,3_2,33,u
3,2,3_2,34,l
3,2,3_2,35,_
3,2,3_2,36,t
3,2,3_2,37,h
3,2,3_2,38,e
3,2,3_2,39,r
3,2,3_2,40,e
3,2,3_2,41,_
3,2,3_2,42,i
3,2,3_2,43,s
3,2,3_2,44,_
3,2,3_2,45,n
3,2,3_2,46,o
3,2,3_2,47,_
3,2,3_2,48,h
3,2,3_2,49,e
3,2,3_2,50,l
3,2,3_2,51,p
3,2,3_2,52,_
3,2,3_2,53,f
3,2,3_2,54,o
3,2,3_2,55,r
3,2,3_2,56,_
3,2,3_2,57,h
3,2,3_2,58,i
3,2,3_2,59,m
3,2,3_2,1,i
3,2,3_2,2,n
3,2,3_2,3,_
3,2,3_2,4,g
3,2,3_2,5,o
3,2,3_2,6,d
3,2,3_2,7,_
3,2,3_2,8,s
3,2,3_2,9,e
3,2,3_2,10,l
3,2,3_2,11,a
3,2,3_2,12,h
3,3,3_3,1,b
3,3,3_3,2,u
3,3,3_3,3,t
3,3,3_3,4,_
3,3,3_3,5,t
3,3,3_3,6,h
3,3,3_3,7,o
3,3,3_3,8,u
3,3,3_3,9,_
3,3,3_3,10,o
3,3,3_3,11,_
3,3,3_3,12,l
3,3,3_3,13,o
3,3,3_3,14,r
3,3,3_3,15,d
3,3,3_3,16,_
3,3,3_3,17,a
3,3,3_3,18,r
3,3,3_3,19,t
3,3,3_3,20,_
3,3,3_3,21,a
3,3,3_3,22,_
3,3,3_3,23,s
3,3,3_3,24,h
3,3,3_3,25,i
3,3,3_3,26,e
3,3,3_3,27,l
3,3,3_3,28,d
3,3,3_3,29,_
3,3,3_3,30,f
3,3,3_3,31,o
3,3,3_3,32,r
3,3,3_3,33,_
3,3,3_3,34,m
3,3,3_3,35,e
3,3,3_3,36,_
3,3,3_3,37,m
3,3,3_3,38,y
3,3,3_3,39,_
3,3,3_3,40,g
3,3,3_3,41,l
3,3,3_3,42,o
3,3,3_3,43,r
3,3,3_3,44,y
3,3,3_3,45,_
3,3,3_3,46,a
3,3,3_3,47,n
3,3,3_3,48,d
3,3,3_3,49,_
3,3,3_3,50,t
3,3,3_3,51,h
3,3,3_3,52,e
3,3,3_3,1,l
3,3,3_3,2,i
3,3,3_3,3,f
3,3,3_3,4,t
3,3,3_3,5,e
3,3,3_3,6,r
3,3,3_3,7,_
3,3,3_3,8,u
3,3,3_3,9,p
3,3,3_3,10,_
3,3,3_3,11,o
3,3,3_3,12,f
3,3,3_3,13,_
3,3,3_3,14,m
3,3,3_3,15,i
3,3,3_3,16,n
3,3,3_3,17,e
3,3,3_3,18,_
3,3,3_3,19,h
3,3,3_3,20,e
3,3,3_3,21,a
3,3,3_3,22,d
3,4,3_4,1,i
3,4,3_4,2,_
3,4,3_4,3,c
3,4,3_4,4,r
3,4,3_4,5,i
3,4,3_4,6,e
3,4,3_4,7,d
3,4,3_4,8,_
3,4,3_4,9,u
3,4,3_4,10,n
3,4,3_4,11,t
3,4,3_4,12,o
3,4,3_4,13,_
3,4,3_4,14,t
3,4,3_4,15,h
3,4,3_4,16,e
3,4,3_4,17,_
3,4,3_4,18,l
3,4,3_4,19,o
3,4,3_4,20,r
3,4,3_4,21,d
3,4,3_4,22,_
3,4,3_4,23,w
3,4,3_4,24,i
3,4,3_4,25,t
3,4,3_4,26,h
3,4,3_4,27,_
3,4,3_4,28,m
3,4,3_4,29,y
3,4,3_4,30,_
3,4,3_4,31,v
3,4,3_4,32,o
3,4,3_4,33,i
3,4,3_4,34,c
3,4,3_4,35,e
3,4,3_4,36,_
3,4,3_4,37,a
3,4,3_4,38,n
3,4,3_4,39,d
3,4,3_4,40,_
3,4,3_4,41,h
3,4,3_4,42,e
3,4,3_4,43,_
3,4,3_4,44,h
3,4,3_4,45,e
3,4,3_4,46,a
3,4,3_4,47,r
3,4,3_4,48,d
3,4,3_4,49,_
3,4,3_4,50,m
3,4,3_4,51,e
3,4,3_4,52,_
3,4,3_4,53,o
3,4,3_4,54,u
3,4,3_4,55,t
3,4,3_4,56,_
3,4,3_4,57,o
3,4,3_4,58,f
3,4,3_4,1,h
3,4,3_4,2,i
3,4,3_4,3,s
3,4,3_4,4,_
3,4,3_4,5,h
3,4,3_4,6,o
3,4,3_4,7,l
3,4,3_4,8,y
3,4,3_4,9,_
3,4,3_4,10,h
3,4,3_4,11,i
3,4,3_4,12,l
3,4,3_4,13,l
3,4,3_4,14,_
3,4,3_4,15,s
3,4,3_4,16,e
3,4,3_4,17,l
3,4,3_4,18,a
3,4,3_4,19,h
3,5,3_5,1,i
3,5,3_5,2,_
3,5,3_5,3,l
3,5,3_5,4,a
3,5,3_5,5,i
3,5,3_5,6,d
3,5,3_5,7,_
3,5,3_5,8,m
3,5,3_5,9,e
3,5,3_5,10,_
3,5,3_5,11,d
3,5,3_5,12,o
3,5,3_5,13,w
3,5,3_5,14,n
3,5,3_5,15,_
3,5,3_5,16,a
3,5,3_5,17,n
3,5,3_5,18,d
3,5,3_5,19,_
3,5,3_5,20,s
3,5,3_5,21,l
3,5,3_5,22,e
3,5,3_5,23,p
3,5,3_5,24,t
3,5,3_5,25,_
3,5,3_5,26,i
3,5,3_5,27,_
3,5,3_5,28,a
3,5,3_5,29,w
3,5,3_5,30,a
3,5,3_5,31,k
3,5,3_5,32,e
3,5,3_5,33,d
3,5,3_5,34,_
3,5,3_5,35,f
3,5,3_5,36,o
3,5,3_5,37,r
3,5,3_5,38,_
3,5,3_5,39,t
3,5,3_5,40,h
3,5,3_5,41,e
3,5,3_5,42,_
3,5,3_5,43,l
3,5,3_5,44,o
3,5,3_5,45,r
3,5,3_5,46,d
3,5,3_5,47,_
3,5,3_5,48,s
3,5,3_5,49,u
3,5,3_5,50,s
3,5,3_5,51,t
3,5,3_5,52,a
3,5,3_5,53,i
3,5,3_5,54,n
3,5,3_5,55,e
3,5,3_5,56,d
3,5,3_5,57,_
3,5,3_5,58,m
3,5,3_5,59,e
3,6,3_6,1,i
3,6,3_6,2,_
3,6,3_6,3,w
3,6,3_6,4,i
3,6,3_6,5,l
3,6,3_6,6,l
3,6,3_6,7,_
3,6,3_6,8,n
3,6,3_6,9,o
3,6,3_6,10,t
3,6,3_6,11,_
3,6,3_6,12,b
3,6,3_6,13,e
3,6,3_6,14,_
3,6,3_6,15,a
3,6,3_6,16,f
3,6,3_6,17,r
3,6,3_6,18,a
3,6,3_6,19,i
3,6,3_6,20,d
3,6,3_6,21,_
3,6,3_6,22,o
3,6,3_6,23,f
3,6,3_6,24,_
3,6,3_6,25,t
3,6,3_6,26,e
3,6,3_6,27,n
3,6,3_6,28,_
3,6,3_6,29,t
3,6,3_6,30,h
3,6,3_6,31,o
3,6,3_6,32,u
3,6,3_6,33,s
3,6,3_6,34,a
3,6,3_6,35,n
3,6,3_6,36,d
3,6,3_6,37,s
3,6,3_6,38,_
3,6,3_6,39,o
3,6,3_6,40,f
3,6,3_6,41,_
3,6,3_6,42,p
3,6,3_6,43,e
3,6,3_6,44,o
3,6,3_6,45,p
3,6,3_6,46,l
3,6,3_6,47,e
3,6,3_6,48,_
3,6,3_6,49,t
3,6,3_6,50,h
3,6,3_6,51,a
3,6,3_6,52,t
3,6,3_6,53,_
3,6,3_6,54,h
3,6,3_6,55,a
3,6,3_6,56,v
3,6,3_6,57,e
3,6,3_6,58,_
3,6,3_6,59,s
3,6,3_6,60,e
3,6,3_6,61,t
3,6,3_6,1,t
3,6,3_6,2,h
3,6,3_6,3,e
3,6,3_6,4,m
3,6,3_6,5,s
3,6,3_6,6,e
3,6,3_6,7,l
3,6,3_6,8,v
3,6,3_6,9,e
3,6,3_6,10,s
3,6,3_6,11,_
3,6,3_6,12,a
3,6,3_6,13,g
3,6,3_6,14,a
3,6,3_6,15,i
3,6,3_6,16,n
3,6,3_6,17,s
3,6,3_6,18,t
3,6,3_6,19,_
3,6,3_6,20,m
3,6,3_6,21,e
3,6,3_6,22,_
3,6,3_6,23,r
3,6,3_6,24,o
3,6,3_6,25,u
3,6,3_6,26,n
3,6,3_6,27,d
3,6,3_6,28,_
3,6,3_6,29,a
3,6,3_6,30,b
3,6,3_6,31,o
3,6,3_6,32,u
3,6,3_6,33,t
3,7,3_7,1,a
3,7,3_7,2,r
3,7,3_7,3,i
3,7,3_7,4,s
3,7,3_7,5,e
3,7,3_7,6,_
3,7,3_7,7,o
3,7,3_7,8,_
3,7,3_7,9,l
3,7,3_7,10,o
3,7,3_7,11,r
3,7,3_7,12,d
3,7,3_7,13,_
3,7,3_7,14,s
3,7,3_7,15,a
3,7,3_7,16,v
3,7,3_7,17,e
3,7,3_7,18,_
3,7,3_7,19,m
3,7,3_7,20,e
3,7,3_7,21,_
3,7,3_7,22,o
3,7,3_7,23,_
3,7,3_7,24,m
3,7,3_7,25,y
3,7,3_7,26,_
3,7,3_7,27,g
3,7,3_7,28,o
3,7,3_7,29,d
3,7,3_7,30,_
3,7,3_7,31,f
3,7,3_7,32,o
3,7,3_7,33,r
3,7,3_7,34,_
3,7,3_7,35,t
3,7,3_7,36,h
3,7,3_7,37,o
3,7,3_7,38,u
3,7,3_7,39,_
3,7,3_7,40,h
3,7,3_7,41,a
3,7,3_7,42,s
3,7,3_7,43,t
3,7,3_7,44,_
3,7,3_7,45,s
3,7,3_7,46,m
3,7,3_7,47,i
3,7,3_7,48,t
3,7,3_7,49,t
3,7,3_7,50,e
3,7,3_7,51,n
3,7,3_7,52,_
3,7,3_7,53,a
3,7,3_7,54,l
3,7,3_7,55,l
3,7,3_7,1,m
3,7,3_7,2,i
3,7,3_7,3,n
3,7,3_7,4,e
3,7,3_7,5,_
3,7,3_7,6,e
3,7,3_7,7,n
3,7,3_7,8,e
3,7,3_7,9,m
3,7,3_7,10,i
3,7,3_7,11,e
3,7,3_7,12,s
3,7,3_7,13,_
3,7,3_7,14,u
3,7,3_7,15,p
3,7,3_7,16,o
3,7,3_7,17,n
3,7,3_7,18,_
3,7,3_7,19,t
3,7,3_7,20,h
3,7,3_7,21,e
3,7,3_7,22,_
3,7,3_7,23,c
3,7,3_7,24,h
3,7,3_7,25,e
3,7,3_7,26,e
3,7,3_7,27,k
3,7,3_7,28,_
3,7,3_7,29,b
3,7,3_7,30,o
3,7,3_7,31,n
3,7,3_7,32,e
3,7,3_7,33,_
3,7,3_7,34,t
3,7,3_7,35,h
3,7,3_7,36,o
3,7,3_7,37,u
3,7,3_7,38,_
3,7,3_7,39,h
3,7,3_7,40,a
3,7,3_7,41,s
3,7,3_7,42,t
3,7,3_7,43,_
3,7,3_7,44,b
3,7,3_7,45,r
3,7,3_7,46,o
3,7,3_7,47,k
3,7,3_7,48,e
3,7,3_7,49,n
3,7,3_7,50,_
3,7,3_7,51,t
3,7,3_7,52,h
3,7,3_7,53,e
3,7,3_7,54,_
3,7,3_7,55,t
3,7,3_7,56,e
3,7,3_7,57,e
3,7,3_7,58,t
3,7,3_7,59,h
3,7,3_7,1,o
3,7,3_7,2,f
3,7,3_7,3,_
3,7,3_7,4,t
3,7,3_7,5,h
3,7,3_7,6,e
3,7,3_7,7,_
3,7,3_7,8,u
3,7,3_7,9,n
3,7,3_7,10,g
3,7,3_7,11,o
3,7,3_7,12,d
3,7,3_7,13,l
3,7,3_7,14,y
3,8,3_8,1,s
3,8,3_8,2,a
3,8,3_8,3,l
3,8,3_8,4,v
3,8,3_8,5,a
3,8,3_8,6,t
3,8,3_8,7,i
3,8,3_8,8,o
3,8,3_8,9,n
3,8,3_8,10,_
3,8,3_8,11,b
3,8,3_8,12,e
3,8,3_8,13,l
3,8,3_8,14,o
3,8,3_8,15,n
3,8,3_8,16,g
3,8,3_8,17,e
3,8,3_8,18,t
3,8,3_8,19,h
3,8,3_8,20,_
3,8,3_8,21,u
3,8,3_8,22,n
3,8,3_8,23,t
3,8,3_8,24,o
3,8,3_8,25,_
3,8,3_8,26,t
3,8,3_8,27,h
3,8,3_8,28,e
3,8,3_8,29,_
3,8,3_8,30,l
3,8,3_8,31,o
3,8,3_8,32,r
3,8,3_8,33,d
3,8,3_8,34,_
3,8,3_8,35,t
3,8,3_8,36,h
3,8,3_8,37,y
3,8,3_8,38,_
3,8,3_8,39,b
3,8,3_8,40,l
3,8,3_8,41,e
3,8,3_8,42,s
3,8,3_8,43,s
3,8,3_8,44,i
3,8,3_8,45,n
3,8,3_8,46,g
3,8,3_8,47,_
3,8,3_8,48,i
3,8,3_8,49,s
3,8,3_8,50,_
3,8,3_8,51,u
3,8,3_8,52,p
3,8,3_8,53,o
3,8,3_8,54,n
3,8,3_8,55,_
3,8,3_8,56,t
3,8,3_8,57,h
3,8,3_8,58,y
3,8,3_8,1,p
3,8,3_8,2,e
3,8,3_8,3,o
3,8,3_8,4,p
3,8,3_8,5,l
3,8,3_8,6,e
3,8,3_8,7,_
3,8,3_8,8,s
3,8,3_8,9,e
3,8,3_8,10,l
3,8,3_8,11,a
3,8,3_8,12,h
4,1,4_1,1,h
4,1,4_1,2,e
4,1,4_1,3,a
4,1,4_1,4,r
4,1,4_1,5,_
4,1,4_1,6,m
4,1,4_1,7,e
4,1,4_1,8,_
4,1,4_1,9,w
